Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
491093,B001UIHHF2,A3MNRC9C9UQ0GK,Paul H. Strand,2,3,1,1246665600,I Am Disappointed!,"I received a Braided Money Tree for Mother's Day from my daughter and she was so excited to give it to me. I followed the directions exactly and after the leaves wilted and fell off, there is no sign of life.<br /><br />I thought if I was patient, it would show life and continue to grow but it has now been 6 weeks and I don't think it will revive.<br /><br />We lived in the tropics for many years so I was excited to get such a plant and it had special meaning from my daughter to me.<br /><br />Is there anything I can do? Is it possible to get it replaced so it will resemble what you describe?<br /><br />I remain - disappointed! I would like to hear from you.<br /><br />Thank you,<br /><br />Elizabeth Strand<br />paul.strand@mchsi.com"
390276,B002KEJYGA,AUXCL1WOEDY9B,"Joel D. Lucoff ""Lawyerboy7""",1,1,2,1330041600,$19.99 for a case at Home Depot,You can purchase a case of this for $19.99 plus sales tax at Home Depot.  They also have Fanta Orange for the same price.  I have also seen individual bottles at Publix Supermarket for $1.39.  Publix also has Mexican Sprite.<br /><br />The difference is sugar instead of corn syrup.  Sugar is better.  The US and Japan are the only countries in the world that use corn syrup instead of sugar.<br /><br />Many grocery items on Amazon aren't worth it for one simple reason.  They are not directly sold by Amazon.  They are sold by a third-party who also charges shipping.  People are looking to make a buck off of people who don't pay attention or don't research.  Many people don't know you can buy Mexican Coke at Home Depot or other local retailers.  Publix will order you as much Mexican Coke as you want and you may get a volume discount.<br /><br />I gave this two stars only because the price is absurd and because there are no other two star items.  The product is fine for sugar water.
382517,B0071IRE44,A3W3ZCWLBGE8U8,Lala,0,0,1,1349568000,really bad,"This stuff tastes awful.It tastes sour and  kind of artificial. The consistancy is disturbingly glue-like. I tried to mix it with olive oil since I hate throwing away food. It did not help, so a full jar went to trash bin."
134718,B001F0RJHQ,A8GP8M3F69GCS,"bama from Huntsville ""Bama""",2,2,5,1275091200,Great Value for a LOT of M&Ms,"What can I say..Amazon does it again...A huge amount of M&M's for a very small price.<br />What makes this a good deal as well is that they are all the individually wrapped M&M packages.<br />These are a great size for snacks, desserts, etc. where you don't want to sit and eat 300 of them..."
98714,B001EO5Q1E,A2FPN31EGMHSIB,LinLou,0,0,5,1293753600,pleased,"I cannot find this product in any store,so I was very pleased to be able to get it at Amazon."
371287,B000FFLXR4,AD8GUOFS7XGW7,writer mom,0,0,1,1200441600,forget it,"My daughter has recently had to avoid gluten due to an immunity issue and we tried these locally. She is picky, but I tried one and almost lost my stomach. Horrible. There are other items that she likes. When it comes to snacking we just stick to potato and corn products and avoid anything sesame ."
57806,B000EVOSE4,A17BJ3RTUL0WXU,"kappgunn ""kappgunn""",2,4,5,1153699200,OMG!!! YUM!!!,"I have been eating these Haribo Gold-Bears since 1981. 25 YEARS!!! (kinda scary when I think about it!!! LOL) They have not changed at all over the years and I absolutely LOVE THEM. I have tried many other gummy products of varying shapes and flavors, but they simply do not compare to these bears!! The consistency and flavors cannot be beat!<br /><br />Mine, too, were shipped right away ... they must have had them on backorder at one point..."
505434,B001PMDYXW,A115HRES7RTR5B,a customer,0,0,4,1339632000,Almost a 5,"I love the can size. I can use one per day rather than covering and refrigerating for the next day.  It is great because this food is supposed to go to the cat at room temperature.  Unfortunately,  I believe I checked when I was considering changing to these smaller cans and found that they are more expensive for the amount my cat eats per day than the larger cans.  The only reason I don't give this product a 5 can be remedied by either Newman's Own or Amazon.  I am a prime member but since subscribe and save does not use prime I have to double order.  There are 24 cans so prime once a month (regular shipping time vs. 2 day prime makes it longer than once a month) won't keep my cat feed for the month.  I don't understand why subscribe and save does not honor prime membership.  When customers choose subscribe and save they are giving Amazon long-term consistent business. I guess if Newman's Own packed 40 or 48 cans it would work better with subscribe and save."
335211,B003D4MW38,A22G97X0DANSI3,C. Nicolai,0,0,5,1301184000,What a deal,"I love this tea, and I use it with every ice tea brew. Four regular tea bags and 2 Peach bags.... Delightfully refreshing and no other flavors.<br />Everyother tea I've tried has rosehips or ginger or some other mystery ingredient that takes over the delicate peach... NOT this tea! It's pure Peach!"
203742,B001L4COIK,A2NUEIXDKH0F6O,"SthrnGrl ""Loves Books""",1,4,5,1261526400,These are great!,I have ordered these several times now and have given them as gifts.  They don't last long once they are opened!
397532,B002GWM9N6,A2OM1YVS0AA4QX,"C. Rose ""Gadget Geek""",1,1,4,1333411200,Decent coffee at a decent price,"This coffee is a decent variety.  Good, full flavor. I think the separate bags help keep the coffee fresh as you open just a pound as you need it.  With subscription, the price is fair.  Not a coffee I would rave about.  There are some varieties at Costco I think are actually better, but lately they have not had much on hand.  This is a decent option, conveniently and quickly delivered to your home."
293856,B00020HHM2,AL1EKHJ4UZF8Z,smilin29,0,0,5,1328400000,It works!,"I have used this product for quite some time on and off.  It is easy to use, drink a cup before bed and<br />excellent results in the morning.  It is very beneficial for those times when life gets you out of sync."
75313,B0009X2A60,A1OG6P4XCCU4VC,T. Ribeiro,0,0,5,1302739200,Good value good quality food,"Wanted to add a 5 star rating to counteract any future 1 star ""my cat won't eat it"" reviews. (Cats are picky eaters by nature, but the reason they may chose not to eat this for example, is not because this is a flawed product.)<br /><br />Please reference this useful website (it is where I found out about this particular product). It breaks down ingredient lists for a number of popular cat foods on the market.<br /><br />http://www.petfoodratings.net/cattable.html<br /><br />This one scored highly for quality ingredients and value. Value is important. There are a lot of good cat foods that are too expensive just because they can get away with it (with essentially the same ingredients), or the vet is selling it (Science Diet) for 100% profit."
421642,B002VLZ8D0,A1P8G51NJENCA2,"RescueGirl ""Yoga to the Rescue: author/Illust...",4,4,5,1336003200,HAS ALL THE RIGHT ELEMENTS,"Coconut oil is sensitive to light and can break down easily, so it should be packaged in a dark container (way to go Barlean's).  Also, to keep it as nutritionally rich as possible, it should be cold-pressed and Barlean's is indeed cold-pressed.  I have had flavorless and dry coconut oils, so this coconut oil delighted me--smells divine and has a lovely consistency.  Coconut oil is amazing, it can be used for cooking (it is the most stable--healthy--oil at high temperatures), baking etc. and it is excellent for your skin and your hair!  I keep a jar in my kitchen and one in my bathroom!"
140439,B001EQ5RCA,A3H5HVL5YT0ASO,Christiane S. Bassford,0,0,5,1235952000,family fav,This is so convenient. I get this auto delivery. I can't find this item in any grocery store. I'm glade amazon offers this item. My family loves this tuna helper.
558536,B001JIWOZQ,A32ZBVAORTJXJ9,opers13,3,4,1,1313971200,MONOSODIUM GLUTAMATE,"Funny that Amazon/Seller left out MONOSODIUM GLUTAMATE from the ingredients on the online listing..<br /><br />But MONOSODIUM GLUTAMATE is listed on the packaging and it's loaded with it.<br />I didn't realize it until after I finished one bag and had a headache...just disgusting, all left over bags are in the trash."
28276,B0045DOAA4,ABZZVU85787VT,m&amp;m,0,1,1,1346284800,"truth in adver, please","At $11 I took a chance, expecting a 16oz or at least 12ox...  This is a 8.5oz and they do not disclose size in the produc description and conveniently obscure the size on the label."
491703,B002C1WAVC,A1EOV2AIO23PR7,Michael,0,0,3,1319241600,New formula and not as good as it used to be,"I'd been feeding the flaked salmon entr&eacute;e to my cats for a few years and they really loved it. However, the formula has just changed. It used to have a solid consistency, and now it is very `soupy.' If you shake the can it actually sounds like you are shaking a can of soup! Not only were all of the cans I recently bought from Amazon like this, but I also went to a pet store and shook the cans there and they too were `soupy,' so it wasn't just a bad batch that I received. I think Blue Buffalo is now watering down the Flaked Salmon canned food, which is a shame. This food isn't cheap and I don't want to buy a watered down version of what they used to sell.<br /><br />I've switched to <a href=""http://www.amazon.com/gp/product/B002C1WFQC"">Blue Buffalo Healthy Gourmet Flaked Tuna Entree Canned Cat Food</a>. It still has the original consistency and my cats are very happy with it."
