615, i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible
616, please tell me which airline has the most departures from atlanta
617, what are the flights from atlanta to baltimore
618, show me round trip fares from san jose to salt lake city
619, explain the restriction ap 80
620, show me the flights from salt lake city to milwaukee
621, show me us air fares for next sunday from miami to cleveland
622, list a round trip fare from kansas city to minneapolis flights
623, show me flights from pittsburgh to san francisco
624, show me all flights from baltimore to dallas
625, can you show me the cheapest round trip flights between denver and pittsburgh
626, how many passengers fit on a d9s
627, i would like a flight from denver to pittsburgh
628, show me the flights from boston to atlanta
629, i need a flight from san francisco to boston that leaves after 10 pm
630, what flights from boston arrive in dallas fort worth before 5 pm
631, please show me ground transportation in denver
632, find travel arrangements for a round trip flight from boston to pittsburgh
633, what is the coach fare between boston and atlanta on delta
634, list flights from pittsburgh to atlanta on the evening of august sixth
635, i would like your rates between atlanta and boston on september third
636, i would like to fly from boston to denver early in the morning
637, looking for a flight from denver to salt lake city
638, show me all the flights from columbus to baltimore
639, and flight from oakland to boston leaving after midnight
640, what does the abbreviation dl mean
641, could i have a list of flights in first class on monday from san francisco to pittsburgh starting at noon and afterwards
642, i would like to fly from atlanta to philadelphia
643, what flights from atlanta to st. louis on tuesday arriving around 230 pm
644, list daily flights from oakland to boston using twa
645, could you give me the schedule of flights for american and delta to dfw on august fifteenth
646, show me first class flights from new york to miami leaving on a tuesday
647, please show me airfare of flight us 345 from boston to pittsburgh
648, is there a delta flight from boston to san francisco that stops in denver
649, please list all united flights between pittsburgh and baltimore
